#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,,,,Chapter_03_02_afterwork,,,,,,,,,,,
,4,1000,0,0,0,0,0,0,0,0,0,0,0,BGM/maou_bgm_acoustic52,0
,2,1001,0,0,0,0,0,0,0,0,0,0,0,Afternoon,0
,0,1002,0,0,0,0,0,0,0,0,0,4,,······,0
,0,1003,0,0,0,0,0,0,0,0,0,4,,送走了清晨的常客，店里回归了最初的安静。,0
,0,1004,0,0,0,0,0,0,0,0,0,4,,爱丽丝······没问题吗？,0
,0,1005,0,0,0,0,0,0,0,0,0,4,,,1006-1007
,1,1006,0,0,0,0,0,0,0,0,0,4,,上去找爱丽丝搭话。,1008
,1,1007,0,0,0,0,0,0,0,0,0,4,,还是让她自己静静吧。,1015
#,选项1分隔,,0,0,0,0,0,0,0,0,0,4,,,0
,0,1008,0,0,0,0,0,0,0,0,0,4,我,“果然还是放心不下。”,0
,0,1009,0,0,0,0,0,0,0,0,0,4,,我走上楼，再次敲响爱丽丝的房门。,0
,0,1010,0,0,0,0,0,0,0,0,0,4,我,“爱丽丝？你还好吗？”,0
,0,1011,0,0,0,Charother0,1,0,0,0,0,4,,仍然没得到任何回应。就在我准备的时候，房门突然开了。爱丽丝站在门口，低着头。,0
,0,1012,0,0,0,Charother0,1,0,0,0,0,4,爱丽丝,“抱，抱歉。店长先生···爱丽丝···我······”,0
,0,1013,0,0,0,Charother0,1,0,0,0,0,4,我,“······”,0
,0,1014,0,0,0,Charother0,1,0,0,0,0,4,我,“要下来喝杯咖啡吗？”,0
#,选项2分隔,,0,0,0,0,0,0,0,0,0,4,,,0
,0,1015,0,0,0,0,0,0,0,0,0,4,我,“别人的家事也不是我能随便插手的。”,0
,0,1016,0,0,0,0,0,0,0,0,0,4,我,“那孩子，希望她没问题吧。”,0
,0,1017,0,0,0,0,0,0,0,0,0,4,,一股难以形容的烦躁上涌。,0
,0,1018,0,0,0,Charother0,1,0,0,0,0,4,,回想起爱丽丝当时的表情，苦涩至极。,0
,0,1019,0,0,0,0,0,0,0,0,0,4,我,“爱丽丝······”,0
,0,1020,0,0,0,0,0,0,0,0,0,4,我,“不行，还是放心不下。”,0
,0,1021,0,0,0,0,0,0,0,0,0,4,,我站起身，刚准备上楼，发现爱丽丝正缓步走下来。,0
,0,1022,0,0,0,Charother0,1,0,0,0,0,4,爱丽丝,“抱歉，店长先生，今天爱丽丝没起来帮忙······”,0
,0,1023,0,0,0,Charother0,1,0,0,0,0,4,我,“啊，没关系的，毕竟发生了那种事，你再休息一下也没关系的。”,0
,0,1024,0,0,0,Charother0,1,0,0,0,0,4,爱丽丝,“嗯···谢谢店长先生···”,0
,0,1025,0,0,0,Charother0,1,0,0,0,0,4,爱丽丝,“······”,0
,0,1026,0,0,0,Charother0,1,0,0,0,0,4,我,“······”,0
,0,1027,0,0,0,Charother0,1,0,0,0,0,4,我,（我得说点什么。）,0
,0,1028,0,0,0,Charother0,1,0,0,0,0,4,我,“那个，要不要来杯咖啡？”,0
