#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,,,,Chapter_01_01_afterwork,,,,,,,,,,,
,4,1000,0,0,0,0,0,0,0,0,0,0,0,BGM/afternoon_bgm,0
,2,1001,0,0,0,0,0,0,0,0,0,0,0,Afternoon,0
,0,1002,0,0,0,Charother2,0,0,0,0,0,4,顧客,「おお、なんて特別な味だ。」,0
,0,1003,0,0,0,Charother2,0,0,0,0,0,4,顧客,「少し苦いけど、確かに香りが良いね。」,0
,0,1004,0,0,0,Charother2,0,0,0,0,0,4,顧客,「素晴らしい味だ。また試しに来るよ。」,0
,0,1005,0,0,0,Charother2,0,0,0,0,0,4,店長,「はは、お気に召して良かったです。」,0
,0,1006,0,0,0,Charother2,0,0,0,0,0,4,,「町にはこれまでカフェがなかったので、皆さんが慣れないのではと心配していましたが、どうやら杞憂だったようですね。」,0
,0,1007,0,0,0,Charother2,0,0,0,0,0,4,店長,「はい、お釣りです。またのご来店をお待ちしております。」,0
,0,1008,0,0,0,0,0,0,0,0,0,4,,今日のカフェも変わらず清潔で整然としている。,0
,0,1009,0,0,0,0,0,0,0,0,0,4,,新しく買ったソファが店の入口に置かれ、窓から差し込む日差しが店内を照らしている。近くの草花が室内の格式張った雰囲気を和らげ、むしろ生活感を増してくれている。,0
,0,1010,0,0,0,0,0,0,0,0,0,4,,この丸い吊り下げ式の照明を選んで正解だった。本当にお洒落だ。,0
,0,1011,0,0,0,0,0,0,0,0,0,4,,さて、今日もそろそろ客足が途絶えそうだ。この時間だしな。,0
,0,1012,0,0,0,0,0,0,0,0,0,4,店長,片付けて閉店の準備をしよう。,0
,0,1013,0,0,0,0,0,0,0,0,0,4,,立ち上がって、入口の「OPEN」の札を裏返した。,0
,0,1014,0,0,0,0,0,0,0,0,0,4,店長,……ん？,0
,0,1015,0,0,0,Charother0,0,0,0,0,0,4,,入口の方を見ると、一人の少女が立っていた。,0
,0,1016,0,0,0,Charother0,0,0,0,0,0,4,,この小さな町とは全く合わない服装で、淡々とした視線でこちらを見つめている。年齢とはかけ離れた雰囲気を醸し出していた。,0
,0,1017,0,0,0,Charother0,0,1,0,0,0,4,店長,「えど……どうされましたか？」,0
,0,1018,0,0,0,0,0,0,0,0,0,4,,少女は驚いたように、一言も発さず逃げていった。,0
,0,1019,0,0,0,0,0,0,0,0,0,4,,「……え？私、そんなに怖い顔してるかな？」,0
,0,1020,0,0,0,0,0,0,0,0,0,4,店長,まあいいか。ちょうど夕方だし、片付けて二階で休もう。,0
