#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,,,,Chapter_02_02_clothing,,,,,,,,,,,0
,4,1000,0,0,0,0,0,0,0,0,0,0,0,BGM/afternoon_bgm,0
,2,1001,0,0,0,0,0,0,0,0,0,0,0,Market,0
,0,1002,0,0,0,0,0,0,0,0,0,4,,午後、僕とアリスは一緒に町の商店街に来た。,0
,0,1003,0,0,0,0,0,0,0,0,0,4,,僕が生まれた頃から、この通りは何も変わっていない。街の景観も、店の姿も。,0
,0,1004,0,0,0,0,0,0,0,0,0,4,,変わったのは看板の色だけ。くすんで、暗くなって、ところどころ明るさが残っているくらいだ。それ以外は、変わらない。,0
,0,1005,0,0,0,0,0,0,0,0,0,4,,懐かしいけど、市内で見た大きなショッピングモールとは全然違う。,0
,0,1006,0,0,0,0,0,0,0,0,0,4,店長,さすが潮汐町だな。,0
,2,1007,0,0,0,0,0,0,0,0,0,0,0,clothing,0
,0,1008,0,0,0,0,0,0,0,0,0,4,,約束通り、僕とアリスはルーシル先輩のお店に来た。,0
,0,1009,0,0,0,0,0,0,0,0,0,4,店長,「お邪魔します、先輩、いらっしゃいますか？おおおおお！店内が全然変わってる！」,0
,0,1010,0,0,0,0,0,0,0,0,0,4,,店の様子は以前の印象とは全く違っていた。新しい服がハンガーにかかり、小さな町の雰囲気とはかけ離れている。それに加えて、女性が好きそうな小物やアクセサリーもカウンターの片隅に並べられていた。,0
,0,1011,0,0,0,0,0,0,0,0,0,4,アリス,「こんにちは、ルーシルさんはいらっしゃいますか？」,0
,0,1012,0,0,0,NPC,0,0,0,0,0,4,ルシール,「ああ、来たわね。」,0
,0,1013,0,0,0,NPC,0,0,0,0,0,4,,先輩は手に持っていた雑誌を置き、気軽にレジ台に放った。,0
,0,1014,0,0,0,NPC,0,0,0,0,0,4,ルシール,「ゴホン、いらっしゃいませ、光源服装店へようこそ！最新トレンドの服がいっぱいよ、ぜひご覧あれ！」,0
,0,1015,0,0,0,NPC,0,0,0,0,0,4,店長,「……」,0
,0,1016,0,0,0,NPC,0,0,0,0,0,4,アリス,「は、はい！」,0
,0,1017,0,0,0,NPC,0,0,0,0,0,4,店長,「先輩、急にどうしてこんな路線になったんですか？前はこんな感じじゃなかったのに。」,0
,0,1018,0,0,0,NPC,0,0,0,0,0,4,ルシール,「チッ。」,0
,0,1019,0,0,0,NPC,0,0,0,0,0,4,店長,「ちょっと、舌打ちしないでくださいよ。それに、そんな目で僕を見るのはやめてください。怖いんですけど。」,0
,0,1020,0,0,0,NPC,0,0,0,0,0,4,ルシール,「余計なこと言うんじゃないわよ。」,0
,0,1021,0,0,0,NPC,0,0,0,0,0,4,,先輩は軽蔑の目をさっと引っ込めると、アリスに向かって優しい笑顔を見せた。,0
,0,1022,0,0,0,NPC,0,0,0,0,0,4,ルシール,「アリス、いらっしゃい。あの変なおじさんは気にしなくていいから、お姉さんと一緒に服を選びましょうね。」,0
,0,1023,0,0,0,NPC,0,0,0,0,0,4,,アリスは一瞬、助けを求めるような目を僕に向けたが、すぐにその表情は消え、いつもの微笑みを浮かべた。,0
,0,1024,0,0,0,NPC,0,0,0,0,0,4,アリス,「……はい、ありがとうございます、ルーシルさん。お手数おかけします。」,0
,0,1025,0,0,0,NPC,0,0,0,0,0,4,ルシール,「じゃあ行きましょう。変なおじさんもあとでお礼を言いに来てね。」,0
,0,1026,0,0,0,NPC,0,0,0,0,0,4,店長,「だから変なおじさんって呼ぶなってば！それに、僕の方が年下なんだから、どう考えても僕が『おじさん』で先輩が『お姉さん』なのはおかしいでしょう？」,0
,0,1027,0,0,0,NPC,0,0,0,0,0,4,ルシール,「ふふっ、まあ待ってなさい。女の子が服を選ぶのは時間がかかるものなのよ。適当に店内を見て回って。」,0
,0,1028,0,0,0,NPC,0,0,0,0,0,4,,そう言うと、先輩はアリスを連れて女性服のコーナーへ向かった。,0
,0,1029,0,0,0,NPC,0,0,0,0,0,4,店長,とはいえ、僕はどこへ行こうか？,1030-1031
,1,1030,0,0,0,NPC,0,0,0,0,0,4,,外に出て散歩する。,1032
,1,1031,0,0,0,NPC,0,0,0,0,0,4,,店内を見て回る。,1043
#,选项分割1,,,,,,,,,,,,,,0
,0,1032,0,0,0,0,0,0,0,0,0,4,店長,まいいか、ここにいて散歩に出かけましょう。,0
,2,1033,0,0,0,0,0,0,0,0,0,0,0,Market,0
,4,1034,0,0,0,0,0,0,0,0,0,0,0,BGM/street_bgm,0
,0,1035,0,0,0,0,0,0,0,0,0,4,,店を出て、商店街をぶらぶらと歩き始めた。,0
,0,1036,0,0,0,0,0,0,0,0,0,4,,街並みを眺めながら、大学時代のこと、いや、S市でのことを思い出していた。,0
,0,1037,0,0,0,0,0,0,0,0,0,4,,はぁ。,0
,0,1038,0,0,0,0,0,0,0,0,0,4,,僕にとって、この町で今唯一魅力的だと思えるのは、あの浜辺くらいだろうか。,0
,0,1039,0,0,0,0,0,0,0,0,0,4,店長,どうして戻ってきたんだろう。,0
,0,1040,0,0,0,0,0,0,0,0,0,4,店長,まあ、帰ってきたんだから仕方ない。店も構えたし、たくさんの人に出会った。,0
,0,1041,0,0,0,0,0,0,0,0,0,4,店長,S市にいるより快適だろう？迷子になる心配もないし。,0
,0,1042,0,0,0,0,0,0,0,0,0,4,,しばらく街を歩き回って、そろそろ時間だと思い店に戻った。,1060
#,选项分割2,,,,,,,,,,,,,,0
,0,1043,0,0,0,0,0,0,0,0,0,4,,,0
,0,1044,0,0,0,0,0,0,0,0,0,4,店長,「学姐ルーシルのお店の中は前に来た時と全く違う雰囲気だった。」,0
,0,1045,0,0,0,0,0,0,0,0,0,4,店長,折角だから、まだ見ていないし、服でも見てみようか。,0
,0,1046,0,0,0,0,0,0,0,0,0,4,,店内をぶらぶらと歩き回り、最終的にアクセサリーコーナーで足を止めた。,0
,0,1047,0,0,0,0,0,0,0,0,0,4,,アリスが店に来てもうすぐ2週間になるけれど、どうも彼女はまだ僕に対して少し……怯えているようだ。,0
,0,1048,0,0,0,0,0,0,0,0,0,4,,いつも礼儀正しい態度で、話す時もどこか恐怖を感じさせる震えた声だ。,0
,0,1049,0,0,0,0,0,0,0,0,0,4,,何かをする時も、まるで失敗して叱られるのを恐れているかのようだ。,0
,0,1050,0,0,0,0,0,0,0,0,0,4,,そんなのは嫌だ。,0
