#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,,,,Chapter_01_01_forework,,,,,,,,,,,
,4,1000,0,0,0,0,0,0,0,0,0,0,0,BGM/maou_bgm_acoustic52,0
,2,1001,0,0,0,0,0,0,0,0,0,0,0,Street,0
,0,1002,0,0,0,0,0,0,0,0,0,4,,<i>【潮汐の町】</i>,0
,0,1003,0,0,0,0,0,0,0,0,0,4,店長,私はこの小さな町で生まれ、この町で育った。,0
,0,1004,0,0,0,0,0,0,0,0,0,4,店長,町の風景は私にとって最もなじみ深いものだ。すべての通りも、すべての家々も。,0
,2,1005,0,0,0,0,0,0,0,1,2,4,0,Sea,0
,0,1006,0,0,0,0,0,0,0,0,0,4,店長,そして、この町の名前の由来となったあの海岸も。,0
,0,1007,0,0,0,0,0,0,0,0,0,4,,<i>【静寂、安定、平和、美しさ】</i>——これが、私がこの町を何年も過ごして得た総括だ。,0
,0,1008,0,0,0,0,0,0,0,0,0,4,店長,こんな穏やかな生活が一時期私を大いに楽しませ、未来に対して明るい希望を抱かせてくれた。,0
,0,1009,0,0,0,0,0,0,0,0,0,4,店長,私は自分の夢を順調に叶え、裕福で成功した人生を歩めるだろうと思っていた。,0
,2,1010,0,0,0,0,0,0,0,1,2,4,0,Library,0
,0,1011,0,0,0,0,0,0,0,0,0,4,店長,大学に合格し、S市に来るまでは。,0
,0,1012,0,0,0,0,0,0,0,0,0,4,店長,外の世界がこんなふうだなんて、そして……この町が完璧ではないことなんて知らなかった。,0
,0,1013,0,0,0,0,0,0,0,0,0,4,,この町はただ、若者を失った遅れた小さな町に過ぎなかった。,0
,0,1014,0,0,0,0,0,0,0,0,0,4,店長,その瞬間、私は初めて気づいた。世間知らずだったのは自分自身だったと。,0
,0,1015,0,0,0,0,0,0,0,0,0,4,店長,私の世界は崩れ始め、価値観は完全に覆され、自分自身を疑うようになった。,0
,0,1016,0,0,0,0,0,0,0,0,0,4,店長,自問自答する。「これまでの人生は一体何だったのだろう？」と。そして迷いに陥ってしまった。,0
,0,1017,0,0,0,0,0,0,0,0,0,4,店長,<i>「私たちは、もともと同じ世界に生きていなかったんだね。」</i>そんな思いが常に頭を離れなかった。,0
,0,1018,0,0,0,0,0,0,0,0,0,4,店長,この疎外感は私の心の中で芽生え、成長し、膨張していった。,0
,0,1019,0,0,0,0,0,0,0,0,0,4,店長,大学生活があっという間に過ぎても、この感覚は少しも薄れることはなく、同級生や友人と一緒に出かけるたびに嫌悪感を抱くようになった。,0
,0,1020,0,0,0,0,0,0,0,0,0,4,店長,何をしても、彼らに「無知」と思われるのではないかと感じ、それが私に、この場所に本当に向いているのかどうか疑わせた。,0
,0,1021,0,0,0,0,0,0,0,0,0,4,店長,そして最終的に、私はまたこの町に戻ってきた。そう、逃げ帰ってきたのだ。,0
,0,1022,0,0,0,0,0,0,0,0,0,4,店長,張り詰めた人生にはもううんざりだ。たとえこれがただの私自身の被害妄想だったとしても。,0
,0,1023,0,0,0,0,0,0,0,0,0,4,店長,もうあんな生活には戻りたくない。,0
,0,1024,0,0,0,0,0,0,0,0,0,4,店長,だが、その時期にも、<i>【コーヒー】</i>のように私の興味を引くものがあった。,0
,0,1025,0,0,0,0,0,0,0,0,0,4,店長,以前、この町では話に聞いたことがあるだけで、実際に飲んだことはなかった。それが、大学に入って初めて目を開かされた。,0
,0,1026,0,0,0,0,0,0,0,0,0,4,,苦味、ほのかな酸味、しかし豊かな香りと滑らかさ。それは、あの都市が私に与えた感覚そのものだった。,0
,0,1027,0,0,0,0,0,0,0,0,0,4,店長,在学中、私は近くのそこそこ有名なカフェでアルバイトをし、多くの知識を学び、この飲み物を通じて自分の人生を見つけたいと思った。,0
,2,1028,0,0,0,0,0,0,0,1,2,4,0,Morning,0
,0,1029,0,0,0,0,0,0,0,0,0,4,店長,町に戻った後、家族と相談して、商店街に自分のカフェを開くことにした。,0
,0,1030,0,0,0,0,0,0,0,0,0,4,店長,町の人々がまだ味わったことのない味を、私は持ち帰りたいと思ったのだ。,0
,0,1031,0,0,0,0,0,0,0,0,0,4,,......,0
,0,1032,0,0,0,0,0,0,0,0,0,4,店長,「いらっしゃいませ！」,0
,0,1033,0,0,0,Charother2,0,0,0,0,0,4,顧客,「初めて見る飲み物だね、この“コーヒー”って、どんな味なんだい？」,0
,0,1034,0,0,0,Charother2,0,0,0,0,0,4,店長,少し苦いですが、なかなか良い味ですよ。,0
,0,1035,0,0,0,Charother2,0,0,0,0,0,4,店長,よろしければ一杯いかがですか？,0
,0,1036,0,0,0,Charother2,0,0,0,0,0,4,顧客,そうだな、じゃあその<color=#FF9653><i>エスプレッソ</i></color>ってやつを、アイスでお願いしようか。,0
