#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,,,,Chapter_05_RentF,,,,,,,,,,,
,2,1000,0,0,0,0,0,0,0,0,0,0,0,Morning,0
,0,1001,0,0,0,0,0,0,0,0,0,4,,清晨，露水从树叶上滴下，湿润了咖啡馆的门前,0
,0,1002,0,0,0,0,0,0,0,0,0,4,,男人照常拿起咖啡，轻轻地抿了一口,0
,0,1003,0,0,0,Charother1,0,0,0,0,0,4,男人,潮汐节就快要到了,0
,0,1004,0,0,0,Charother1,0,0,0,0,0,4,我,是啊，你们应该会挺高兴的吧,0
,0,1005,0,0,0,Charother1,0,0,0,0,0,4,男人,谁不高兴呢，这么重大的节日,0
,0,1006,0,0,0,Charother1,0,0,0,0,0,4,男人,特别是还可以放假,0
,0,1007,0,0,0,Charother1,0,0,0,0,0,4,,男人笑了笑，继续喝着,0
,0,1008,0,0,0,Charother1,0,0,0,0,0,4,男人,话说你为什么要回来呢,
,0,1009,0,0,0,Charother1,0,0,0,0,0,4,男人,外面不挺好的嘛,
,0,1010,0,0,0,Charother1,0,0,0,0,0,4,我,这个...哈哈哈....,
,0,1011,0,0,0,Charother1,0,0,0,0,0,4,,我哑口无言,
,0,1012,0,0,0,Charother1,0,0,0,0,0,4,男人,......没事，不用说也没关系,
,0,1013,0,0,0,Charother1,0,0,0,0,0,4,男人,只是我们做这方面的人多少有些八卦而已,
,0,1014,0,0,0,Charother1,0,0,0,0,0,4,男人,说回正事吧,0
,0,1015,0,0,0,Charother1,0,0,0,0,0,4,男人,这次要准备大概<color=#FF9653><i>2500</i></color>,0
,0,1016,0,0,0,Charother1,0,0,0,0,0,4,男人,最后一次的偿还了，这次之后，债务就彻底无缘了，店长，恭喜了,0
,0,1017,0,0,0,Charother1,0,0,0,0,0,4,我,你说的到轻巧,0
,0,1018,0,0,0,Charother1,0,0,0,0,0,4,男人,你这前几次不都是还完了嘛，想必这次也一定可以的,0
,0,1019,0,0,0,Charother1,0,0,0,0,0,4,男人,估计就算还完后，我也还会过来喝咖啡吧,0
,0,1020,0,0,0,Charother1,0,0,0,0,0,4,男人,不过到时候就得等久一点咯,
,0,1021,0,0,0,Charother1,0,0,0,0,0,4,男人,再会了，店长，我要继续上工了,
,0,1022,0,0,0,Charother1,0,0,0,0,0,4,男人,男人喝完咖啡，起身便离去了,
,0,1023,0,0,0,,0,0,0,0,0,4,,我长舒一口气,
,0,1024,0,0,0,,0,0,0,0,0,4,我,呼~终于可以不用贷款咯~,
,0,1024,0,0,0,,0,0,0,0,0,4,,不过，我为什么回来吗,
