#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
#,,,,Chapter_01_02_afterwork,,,,,,,,,,,
,4,1000,0,0,0,0,0,0,0,0,0,0,0,BGM/afternoon_bgm,0
,2,1001,0,0,0,0,0,0,0,0,0,0,0,Afternoon,0
,0,1002,0,0,0,0,0,0,0,0,0,0,店長,「もうすぐ来るかな。」,0
,0,1003,0,0,0,0,0,0,0,0,0,4,店長,「今は閉店して待つか。」,0
,0,1004,0,0,0,0,0,0,0,0,0,4,,店の看板を「CLOSE」にして、カウンターに戻って休憩を始めた。,0
,0,1005,0,0,0,0,0,0,0,0,0,4,,チリンチリン……,0
,0,1006,0,0,0,0,0,0,0,0,0,4,店長,「はいー」,0
,0,1007,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,,ドアを開けると、父と母が立っていて、その隣に小さな女の子がいた。,0
,0,1008,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,,「ん？」,0
,0,1009,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,,「この子、前にどこかで見たことがあるような……？」,0
,0,1010,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,店長,「仕事を終わりますか？」,0
,0,1011,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,父,「お疲れさん、だな。」,0
,0,1012,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,店長,「いやいや、店は相変わらず静かなもんだよ。」,0
,0,1013,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,店長,「さあ、中に入って。」,0
,0,1014,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,,挨拶を済ませ、親とあの子連れでお店に入り、ソファーに座りました。,0
,0,1015,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,店長,「初めて来たんだから、あんたのコーヒーでも飲ませてよ。」,0
,0,1016,0,0,0,0,0,0,0,0,0,4,,しばらくして,0
,0,1017,0,0,0,0,0,0,0,0,0,4,,私は両親にコーヒーを淹れて渡し、女の子にはココアを用意した。,0
,0,1018,0,0,0,0,0,0,0,0,0,4,,でもコーヒーは子どもには良くないな。,0
,0,1019,0,0,0,0,0,0,0,0,0,4,,飲み物を3杯置き、私は彼の向かい側に戻りました。,0
,0,1020,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,店長,「コーヒーは子どもには良くないからね。代わりにココアをどうぞ。」,0
,0,1021,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,店長,試してみて、好みに合うかどうかを確認しよ。,0
,0,1022,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,父,お！これいいね！,0
,0,1023,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,母,父さんはいつも飲みに来る理由を探していますが、毎回も息子の店に入るのは恥ずかしいといつも言います...,0
,0,1024,Charother1,0,0,Charother0,0,0,Charother3,0,0,4,父,「こほん、母さん。」,0
,0,1025,Charother1,0,0,Cat,4,0,Charother3,0,0,4,父,「それで、この子の名前はアリス。アリス、挨拶して。」,0
,4,1026,0,0,0,0,0,0,0,0,0,0,0,BGM/maou_bgm_acoustic52,0
,0,1027,Charother1,0,0,Cat,4,1,Charother3,0,0,4,女の子,「こ、こんにちは……アリスです。」,0
,0,1028,Charother1,0,0,Cat,4,0,Charother3,0,0,4,父,「この子、まだ小さいし人見知りもするけど、私たちが忙しい間、しばらくここで世話になっていい？」,0
,0,1029,Charother1,0,0,Cat,4,0,Charother3,0,0,4,父,「この子をしばらくお店に置いておいて、お母さんと私が休暇中に家に連れ戻。いいの？」,0
,0,1030,Charother1,0,0,Cat,4,0,Charother3,0,0,4,店長,「うん、問題ないよ。そこまで忙しくないし、子ども一人ぐらいなら大丈夫。」,0
,0,1031,Charother1,0,0,Cat,4,0,Charother3,0,0,4,店長,「よろしくな、アリス。」,0
,0,1032,Charother1,0,0,Cat,4,0,Charother3,0,0,4,アリス,「よ、よろしくお願いいたします…」,0
,0,1033,Charother1,0,0,Cat,4,0,Charother3,0,0,4,,私はアリスに向かって軽く微笑みかけ、できるだけ怪しい人に見えないよう努めた。,0
,0,1034,Charother1,0,0,Cat,4,0,Charother3,0,0,4,,（この子が私を怪しいおじさんだと思わないといいけど……。）,0
,0,1035,Charother1,0,0,Cat,4,0,Charother3,0,0,4,母,「よし、今日はとりあえず片付けて、彼女にここを見てもらおう。」,0
