#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,,,,Chapter_06_RentF,,,,,,,,,,,
,4,1000,0,0,0,0,0,0,0,0,0,0,0,BGM/maou_bgm_acoustic52,0
,2,1001,0,0,0,0,0,0,0,0,0,0,0,Street,0
,0,1002,0,0,0,0,0,0,0,0,0,4,,早晨的清风拂过脸颊,0
,0,1003,0,0,0,0,0,0,0,0,0,4,我,还没来吗？,0
,0,1004,0,0,0,0,0,0,0,0,0,4,,我等待着那个必定会出现的人,0
,0,1005,0,0,0,Charother1,0,0,0,0,0,4,我,你好店长,0
,0,1006,0,0,0,Charother1,0,0,0,0,0,4,男人,你好,0
,0,1007,0,0,0,Charother1,0,0,0,0,0,4,男人,祝贺你，你的贷款已经彻底被偿还了,0
,0,1008,0,0,0,Charother1,0,0,0,0,0,4,男人,男人将一份合同递了过去,0
,0,1009,0,0,0,Charother1,0,0,0,0,0,4,男人,不来喝一杯嘛,0
,0,1010,0,0,0,Charother1,0,0,0,0,0,4,男人,不了，现在这层关系没了，以后也不会再有力，现在的我对咖啡馆已经是一个普通的顾客了,0
,0,1011,0,0,0,Charother1,0,0,0,0,0,4,男人,不过我倒是不觉得这是坏事,0
,0,1012,0,0,0,Charother1,0,0,0,0,0,4,男人,至少后面可以不那么忙了,0
,0,1013,0,0,0,Charother1,0,0,0,0,0,4,我,什么意思？,0
,0,1014,0,0,0,Charother1,0,0,0,0,0,4,男人,我辞职了,0
,0,1015,0,0,0,Charother1,0,0,0,0,0,4,我,你辞职了？,0
,0,1016,0,0,0,Charother1,0,0,0,0,0,4,男人,对，我辞了，我打算去开辟一点新的东西，去外面做做工作,0
,0,1017,0,0,0,Charother1,0,0,0,0,0,4,男人,看着你们这帮【回来的人】，我心里总是有些不是滋味，越发地想要去看看,0
,0,1018,0,0,0,Charother1,0,0,0,0,0,4,男人,银行里的生活一成不变，枯燥乏味,0
,0,1019,0,0,0,Charother1,0,0,0,0,0,4,男人,这样的环境里，再加上与你们的接触，难免想去外面看看世面,0
,0,1020,0,0,0,Charother1,0,0,0,0,0,4,男人,所以，要离开潮汐镇，就像你们当初一样,0
,0,1021,0,0,0,Charother1,0,0,0,0,0,4,男人,这段时间承蒙你照顾了店长，祝你跟那孩子一路顺风,0
,0,1022,0,0,0,0,0,0,0,0,0,4,,男人和我握了握手，转身便离去了,0
,0,1023,0,0,0,0,0,0,0,0,0,4,我,也祝你一路顺风,0
,0,1024,0,0,0,0,0,0,0,0,0,4,,我心里念叨着,0
