#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,,,,Chapter_03_RentF,,,,,,,,,,,
,4,1000,0,0,0,0,0,0,0,0,0,0,0,BGM/afternoon_bgm,0
,2,1001,0,0,0,0,0,0,0,0,0,0,0,Morning,0
,0,1002,0,0,0,0,0,0,0,0,0,4,,朝のカフェ、外は快晴。,0
,0,1003,0,0,0,0,0,0,0,0,0,4,,店内にはコーヒー豆の香りが漂い、空気を包み込んでいる。,0
,0,1004,0,0,0,,0,0,0,0,0,4,,席には、前回貸付の通知に来たあの男性が座っている。,0
,0,1005,0,0,0,Charother1,0,0,0,0,0,4,銀行スタッフ,「コーヒー、美味しいですね。小さな町でここを推薦する人が多いのも納得です。」,0
,0,1006,0,0,0,Charother1,0,0,0,0,0,4,店長,「お褒めいただきありがとうございます。ただ少し腕を磨いただけで、大したことはありません。」,0
,0,1007,0,0,0,Charother1,0,0,0,0,0,4,銀行スタッフ,「君、なかなか謙虚だね。」,0
,0,1008,0,0,0,Charother1,0,0,0,0,0,4,銀行スタッフ,「さて、本題に入りましょう。君も何を話しに来たか、予想がついているだろう？」,0
,0,1009,0,0,0,Charother1,0,0,0,0,0,4,店長,「貸付のことですよね。」,0
,0,1010,0,0,0,Charother1,0,0,0,0,0,4,銀行スタッフ,「その通り。次回の返済額は<color=#FF9653>1500<i></i></color>になります。」,0
,0,1011,0,0,0,Charother1,0,0,0,0,0,4,銀行スタッフ,「では、店長。またお会いしましょう。」,0
,0,1012,0,0,0,Charother1,0,0,0,0,0,4,銀行スタッフ,「コーヒー、とても美味しかったです。」,0
,0,1013,0,0,0,,0,0,0,0,0,4,,「1500か……。」,0
,0,1014,0,0,0,,0,0,0,0,0,4,,「どんどん増えていくな、貸付……。」,0
