#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,,,,Chapter_03_01_midnight,,,,,,,,,,,
,0,1001,,,,,,,,0,0,4,,深夜的咖啡馆，我坐在桌前，面前是写满废弃计划的稿纸,0
,0,1002,,,,,,,,,,4,我,“嗯······都不太行啊。”,0
,0,1003,,,,,,,,,,,我,“也没剩几天就到祭典了，再想不出来好点子就真的只能去支个摊子了。”,0
,0,1004,,,,,,,,,,,我,“算了，反正后面日子还长着呢，等以后店开起来了，以后的潮汐节再想好好干的事吧。”,0
,0,1005,,,,,,,,,,,我,“镇上接触咖啡还是太晚了，没办法呢。”,0
,0,1006,,,,,,,,,,,,就在我说服完我自己，打算上楼休息的时候，门口传来了敲门声。,0
,0,1007,,,,,,,,,,,我,“嗯？我没有把牌子翻过来吗？”,0
,0,1008,,,,,,,,,,,,抬头看了一眼钟，现在已经将近凌晨一点。,0
,0,1009,,,,,,,,,,,我,“抱歉，我们已经打烊了哦？请明天再来吧。”,0
,0,1010,,,,,,,,,,,,门外安静了一瞬，随即继续敲着门，声音很轻，虽不至于吵到别人，但总归不能让他继续敲下去。,0
,0,1011,,,,,,,,,,,我,“您好，店已经打烊了，您有什么事吗？”,0
,0,1012,,,,,,,,,,,叔,“呃，抱歉这么晚了还前来打扰······主要是我实在是放心不下。”,0
,0,1013,,,,,,,,,,,我,“放心不下？嗯···请问您是？”,0
,0,1014,,,,,,,,,,,,抱歉忘了自我介绍，您好，我是爱丽丝的······父亲。,0
,0,1015,,,,,,,,,,,我,“啊？”,0
,0,1016,,,,,,,,,,,我,“这······您要不先进来吧。”,0
,0,1017,,,,,,,,,,,我,“您说，您是爱丽丝的父亲···对吗？”,
,0,1018,,,,,,,,,,,叔,“嗯，我听说那孩子现在在这里，这两天翻来覆去的想这件事情。”,
,0,1019,,,,,,,,,,,叔,“还是实在放心不下，决定来看一眼。”,
,0,1020,,,,,,,,,,,叔,“但工作那边实在是走不开，最后这个时间才赶过来。”,
,0,1021,,,,,,,,,,,叔,“再次自我介绍一下，我叫科恩，是爱丽丝的父亲。”,
,0,1022,,,,,,,,,,,科恩,“那孩子···有提起我吗？”,
,0,1023,,,,,,,,,,,我,“我很遗憾。”,
,0,1024,,,,,,,,,,,科恩,“啊···果然如此·······”,
,0,1025,,,,,,,,,,,科恩,“这是我的问题，我不怪她。”,
,0,1026,,,,,,,,,,,科恩,“能让我看一眼孩子吗？不会过多打扰的。”,
,0,1027,,,,,,,,,,,我,“这个恐怕······有点太晚了。”,
,0,1028,,,,,,,,,,,我,“现在都快一点半了，爱丽丝应该已经睡了。”,
,0,1029,,,,,,,,,,,我,“要去叫醒她吗？”,
,0,1030,,,,,,,,,,,科恩,“不，还是算了，她也不会想见我的。”,
,0,1031,,,,,,,,,,,科恩,“毕竟是这样不堪的父亲，见到我能给她带来的只有痛苦的回忆吧。”,
,0,1032,,,,,,,,,,,科恩,“毕竟自从她母亲过世了之后，我就一直是这个样子。”,
,0,1033,,,,,,,,,,,科恩,“这也是我的报应啊······”,
,0,1034,,,,,,,,,,,我,“虽然我之前听父母提过一次爱丽丝家里的事情，但也只是浅浅听说了一点。”,
,0,1035,,,,,,,,,,,我,“是家里有一些变故对吧，母亲去世，您好像也因此······”,
,0,1036,,,,,,,,,,,科恩,“是的，我那段时间日子过的浑浑噩噩。”,
,0,1037,,,,,,,,,,,科恩,“每天除了出去喝酒，就是在家里醉倒睡觉。”,
,0,1038,,,,,,,,,,,科恩,“把家事全部扔给了爱丽丝，她不过才······”,
,0,1039,,,,,,,,,,,科恩,“我···我不该这样的。”,
,0,1040,,,,,,,,,,,我,“······”,
,0,1041,,,,,,,,,,,我,“爱丽丝现在过得还好。”,
,0,1042,,,,,,,,,,,我,“虽然不是很愿意去学校，想暂时留在店里帮忙，还认识了不少朋友。”,
,0,1043,,,,,,,,,,,我,“除了不太爱说话和怕生，剩下都还好。”,
,0,1044,,,,,,,,,,,我,“您大可放心。”,
,0,1045,,,,,,,,,,,科恩,“是吗······嗯，这就够了。”,
,0,1046,,,,,,,,,,,我,“虽然我不好说什么，您确实需要跟她谈一谈就是了。”,
,0,1047,,,,,,,,,,,我,“我要不还是上楼把她叫······”,
,0,1048,,,,,,,,,,,爱丽丝,？！,
,0,1049,,,,,,,,,,,,我抬头，爱丽丝面色铁青的站在楼梯上。,
,0,1050,,,,,,,,,,,我,“啊，爱丽丝，你父亲来说要······爱丽丝？”,
,0,1051,,,,,,,,,,,爱丽丝,“你···你为什么会在这里？”,
,0,1052,,,,,,,,,,,爱丽丝,“回去！我不想看见你！回去！回去！回去！！！”,
,0,1053,,,,,,,,,,,,那是我第一次看见爱丽丝如此强烈的情绪爆发。也是第一次看见她生气的样子。,
,0,1054,,,,,,,,,,,,愤怒，恐惧，厌恶，几种情绪混杂在一起，伴随着话语一同喷出。,
,0,1055,,,,,,,,,,,,待我回过神来的时候，只剩我对面原地半站起的男性望着空无一人的楼梯。,
,0,1056,,,,,,,,,,,,房门闭上的声音在下一刻传来。,
