#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
#,,,,Chapter_02_01_forework,,,,,,,,,,,
,4,1000,0,0,0,0,0,0,0,0,0,0,0,BGM/maou_bgm_piano27,0
,2,1001,0,0,0,0,0,0,0,0,0,0,0,Morning,0
,0,1002,0,0,0,0,0,0,0,0,0,4,,数日後。,0
,0,1003,0,0,0,0,0,0,0,0,0,4,,アリスはもう店での生活に慣れてきたようで、毎日店内を隅々まできれいに掃除している。,0
,0,1004,0,0,0,0,0,0,0,0,0,4,,おそらく、お客さんがあまり来ないのも手伝っているのだろう。,0
,0,1005,0,0,0,0,0,0,0,0,0,4,,とはいえ、やっぱりアリスには学校に通ってほしいと思うけど、本人があまり乗り気でない以上、もう少し様子を見てみることにした。,0
,0,1006,0,0,0,0,0,0,0,0,0,4,,この子は以前、きっといろいろなことを経験してきたに違いない。しかし、今はそれを私に話そうとしない以上、こちらから無理に聞かない方がいいだろう。,0
,0,1007,0,0,0,0,0,0,0,0,0,4,店長,まあ、彼女が楽しそうにしているなら、それでいい。,0
,0,1008,0,0,0,0,0,0,0,0,0,4,,「チリンチリン?」,0
,0,1009,0,0,0,0,0,0,0,0,0,4,店長,「あ、いらっしゃいませ！」,0
,0,1010,0,0,0,Cat,0,1,0,0,0,4,アリス,「い······いらっしゃいませ！」,0
,0,1011,0,0,0,Cat,0,0,0,0,0,4,,まだ少し人見知りするものの、アリスもついに「いらっしゃいませ」と言えるようになった。,0
,0,1012,NPC,1,0,0,0,0,dog1,0,0,4,？？？,「あ、おはよう、先輩！いい香りだね。」,0
,0,1013,NPC,1,0,0,0,0,dog1,0,0,4,？？？,「うん、いい香りだ。」,0
,0,1014,NPC,1,0,0,0,0,dog1,0,0,4,？？？,「これがいわゆるコーヒーってやつか。香りがとてもいいね。」,0
,0,1015,NPC,0,0,0,0,0,dog1,0,0,4,店長,「ルシール先輩！来たんですね。この方は？」,0
,0,1016,NPC,0,0,0,0,0,dog,1,1,4,ベベ,「？ 私よ！私！ベベ！」,0
,0,1017,NPC,0,0,0,0,0,dog,1,0,4,店長,「え？ ベベ？ あのくっつき虫の子？」,0
,0,1018,NPC,0,0,0,0,0,dog,5,0,4,ベベ,「誰がくっつき虫よ！ふん！戻ってきたのに何の挨拶もないなんて。」,0
,0,1019,NPC,0,0,0,0,0,dog,0,0,4,ルシール,「まあまあ、また二人とも喧嘩してるの？いつもこうだよね。本当に。一人は高校生、一人は大学卒業してるのに、まだ子供みたい······。」,0
,0,1020,NPC,0,0,0,0,0,dog,0,0,4,ルシール,「今やベベは現役のちょっと暇な高校生よ。それに、私の店の常連でもあるわ。」,0
,0,1021,NPC,0,0,0,0,0,dog,0,0,4,,「ルシール先輩の方は、私と同じ町の高校で一緒に学んでいたんだ。家はこの町で洋服店をやっていて、今はその店を継いだんだよ。」,0
,0,1022,NPC,0,0,0,0,0,dog,1,0,4,,「ベベは私たちの後輩で、私よりもかなり年下。当時は町でよく一緒に遊んでいた。」,0
,0,1023,NPC,0,0,0,0,0,dog,1,0,4,,「大学に進学してからは、彼女たちとあまり連絡を取ることはなかったけど、帰省するたびに先輩の家の洋服店には顔を出していた。」,0
,0,1024,NPC,0,0,0,0,0,dog,0,0,4,,「と言うより、私が以前買った服の大半はあの店で購入したものだ。品質も良いし、値段もとても手頃だったからね。」,0
,0,1025,NPC,0,0,0,0,0,dog,0,0,4,,「今回戻ってきてから、まだ行けていないけど、自分の店で忙しかったから、時間ができたらまた行こう。」,0
,0,1026,NPC,0,0,0,0,0,dog,0,0,4,ルシール,「私たち、この辺にカフェができたって聞いてね、コーヒーをまだ飲んだことがなかったから来てみたの。」,0
,0,1027,NPC,0,0,0,0,0,dog,0,0,4,ルシール,「ちょうど今日、二人で街に出てたから、ついでに寄ってみたの。そしたら、あなたがやってる店だってわかって驚いたわ。」,0
,0,1028,NPC,0,0,0,0,0,dog,0,0,4,ルシール,「さて、コーヒーについてだけど、おすすめは何かしら？」,0
,0,1029,NPC,0,0,0,0,0,dog,1,0,4,ベベ,「そうそう、先輩が美味しいと思うものってある？」,0
,0,1030,NPC,0,0,0,0,0,dog,0,0,4,店長,「お二人とも初めて飲むなら、ラテかカプチーノがおすすめですよ。」,0
,0,1031,NPC,0,0,0,0,0,dog,1,0,4,ベベ,「それじゃあ、私はラテを一杯試してみる。」,0
,0,1032,NPC,0,0,0,0,0,dog,1,0,4,ベベ,「ルル先輩は？」,0
,0,1033,NPC,0,0,0,0,0,dog,0,0,4,ルシール,「私は……カプチーノを一杯お願いするわ。」,0
