#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,,,,Chapter_01_RentF,,,,,,,,,,,
,2,1000,0,0,0,0,0,0,0,0,0,0,0,Morning,0
,4,1001,0,0,0,0,0,0,0,0,0,0,0,BGM/afternoon_bgm,0
,0,1002,0,0,0,0,0,0,0,0,0,4,,ある朝のこと。,0
,0,1003,0,0,0,0,0,0,0,0,0,4,,カフェの外は陽光が降り注ぎ、明るく輝いている。,0
,0,1004,0,0,0,0,0,0,0,0,0,4,,ここ数日、カフェには相変わらずほとんどお客さんが来ていない。,0
,0,1005,0,0,0,0,0,0,0,0,0,4,店長,私は立ち上がり、看板を「OPEN」に裏返して、次に材料の準備をしようとした。,0
,0,1006,0,0,0,0,0,0,0,0,0,4,,「チリンチリン?」,0
,0,1007,0,0,0,0,0,0,0,0,0,4,,その時、スーツを着た男性が店に入ってきた。,0
,0,1008,0,0,0,0,0,0,0,0,0,4,店長,「いらっしゃいませ。ご注文はどうされますか？」,0
,0,1009,0,0,0,Charother1,0,0,0,0,0,4,男,「あなたがこの店のオーナーですね。」,0
,0,1010,0,0,0,Charother1,0,0,0,0,0,4,男,「今日は少しお伝えしたいことがあって伺いました。この契約書をご覧ください。」,0
,0,1011,0,0,0,Charother1,0,0,0,0,0,4,,「え？」,0
,0,1012,0,0,0,Charother1,0,0,0,0,0,4,,男性は持っていたブリーフケースを開け、中から1枚の契約書を取り出した。,0
,0,1013,0,0,0,Charother1,0,0,0,0,0,4,男,「この契約書に基づき、店舗は開業時のローンの返済を開始する必要があります。」,0
,0,1014,0,0,0,Charother1,0,0,0,0,0,4,男,「ただ、心配しなくても大丈夫です。最初の返済額はそれほど高くありません。しかし、時間の経過とともに少しずつ増えていき、最終的には全額返済することになります。」,0
,0,1015,0,0,0,Charother1,0,0,0,0,0,4,,男性の説明を聞きながら、私は徐々に思い出してきた。,0
,0,1016,0,0,0,Charother1,0,0,0,0,0,4,,ここ数日、アリスのことをいろいろと対応していたせいで、店のローン返済があることをすっかり忘れていたのだ。,0
,0,1017,0,0,0,Charother1,0,0,0,0,0,4,男,「開店直後のこの期間中に、約<color=#FF9653><i>500</i></color>の返済が必要になります。」,0
,0,1018,0,0,0,Charother1,0,0,0,0,0,4,男,「しばらくの間、大変だと思いますが頑張ってください。」,0
,0,1019,0,0,0,0,0,0,0,0,0,4,,男性は持ち物を片付けると、そのまま足早に店を後にした。,0
,0,1020,0,0,0,0,0,0,0,0,0,4,店長,「500か……」,0
,0,1021,0,0,0,0,0,0,0,0,0,4,店長,「まあ、それほど難しい額でもないか。」,0
,0,1022,0,0,0,0,0,0,0,0,0,4,,男性が急いで去っていく背中を見つめながら、私は考え込んだ。,0
