#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,,,,Chapter_04_RentF,,,,,,,,,,,
,4,1000,0,0,0,0,0,0,0,0,0,0,0,BGM/afternoon_bgm,0
,2,1001,0,0,0,0,0,0,0,0,0,0,0,Morning,0
,6,1002,0,0,0,0,0,0,0,0,0,0,0,SetClothing 1003,0
,0,1003,0,0,0,0,0,0,0,0,0,4,,「うーん、昨晩ちょっと寝不足で頭がぼーっとする。,0
,0,1004,0,0,0,0,0,0,0,0,0,4,店長,「これが夜更かしの影響か……」,0
,0,1005,0,0,0,0,0,0,0,0,0,4,,大学の頃はこんなことなかったんだけどな……。」,0
,0,1006,0,0,0,0,0,0,0,0,0,4,,洗顔を終えて階段を下りると、下の方から会話が聞こえてきた。,0
,0,1007,Charother1,0,0,0,0,0,Cat,0,0,4,銀行スタッフ,「いらしゃいます、お客様。」,0
,0,1008,Charother1,0,0,0,0,0,Cat,4,0,4,アリス,「こんにちは……まだお店は開いていませんが……どちら様でしょうか？」,0
,0,1009,Charother1,0,0,0,0,0,Cat,4,0,4,,「どうやら倉庫から出てきたところで、ちょうど鉢合わせたらしい。」,0
,0,1010,Charother1,0,0,0,0,0,Cat,4,0,4,銀行スタッフ,「ああ、私は銀行の職員で、今日は店長に用事があって来ました。」,0
,0,1011,Charother1,0,0,0,0,0,Cat,4,0,4,銀行スタッフ,「そ、そうなんですね！」,0
,0,1012,Charother1,0,0,0,0,0,Cat,1,1,4,アリス,「どうぞ、お掛けください。」,0
,0,1013,Charother1,0,0,0,0,0,Cat,0,0,4,アリス,「店長はまだ上にいますので、少々お待ちください。」,0
,0,1014,Charother1,0,0,0,0,0,Cat,4,0,4,アリス,「先にご注文をどうぞ！」,0
,0,1015,0,0,0,0,0,0,0,0,0,4,,「アリス、よくやったな。ただもう少しお客さんに自然に接していいんだぞ。」,0
,0,1016,0,0,0,0,0,0,0,0,0,4,,アリスが店員を始めた頃のぎこちない姿を思い出す。,0
,0,1017,0,0,0,0,0,0,0,0,0,4,,随分と成長したなと感じる。,0
,0,1018,0,0,0,0,0,0,0,0,0,4,,「さて、そろそろ下に行って話をするか……。」,0
,0,1019,0,0,0,0,0,0,0,0,0,4,,……,0
,0,1020,Charother1,0,0,0,0,0,Cat,0,0,4,銀行スタッフ,「こちらが今回の返済額です。」,0
,0,1021,Charother1,0,0,0,0,0,Cat,0,0,4,銀行スタッフ,「これが最後の数回分の貸付になります。これを終えれば、君の借金は完全に清算されます。」,0
,0,1022,Charother1,0,0,0,0,0,Cat,0,0,4,銀行スタッフ,「今回の返済額は約<color=#FF9653><i>2000</i></color>です。」,0
,0,1023,Charother1,0,0,0,0,0,Cat,0,0,4,銀行スタッフ,男性は最後の一口を飲み干し、書類を片付けて立ち上がった。,0
,0,1024,Charother1,0,0,0,0,0,Cat,0,0,4,銀行スタッフ,「ああ、そうだ。」,0
,0,1025,Charother1,0,0,0,0,0,Cat,0,0,4,,男性は一瞬立ち止まり、アリスの方を見た。,0
,0,1026,Charother1,0,0,0,0,0,Cat,4,1,4,銀行スタッフ,「娘さんは若いのに本当にしっかりしているね。」,0
,0,1027,Charother1,0,0,0,0,0,Cat,4,0,4,銀行スタッフ,「これは努力を重ねた結果なんだろう。」,0
,0,1028,Charother1,0,0,0,0,0,Cat,4,0,4,銀行スタッフ,「同年代の子供たちでも、ここまでできる子は少ないよ。」,0
,0,1029,Charother1,0,0,0,0,0,Cat,2,0,4,銀行スタッフ,「だから、貴方がどんな過去を持っていても、顔を上げて前を向いてほしい。」,0
,0,1030,Charother1,0,0,0,0,0,Cat,4,0,4,銀行スタッフ,「今の貴方ならきっと乗り越えられる。」,0
,0,1031,Charother1,0,0,0,0,0,Cat,4,0,4,銀行スタッフ,「それに、貴方の周りには優しい人たちがいる。どうか彼らを信じて。」,0
,0,1032,Charother1,0,0,0,0,0,Cat,4,0,4,銀行スタッフ,「……失礼。言い過ぎたかもしれないな。店長、またお会いしましょう。」,0
,0,1033,0,0,0,0,0,0,Cat,4,0,4,,男性は店を出て、足早に通りの向こうへ消えていった。,0
,0,1034,0,0,0,0,0,0,Cat,4,0,4,店長,「アリス？」,0
,0,1035,0,0,0,0,0,0,Cat,3,0,4,,振り返ると、アリスの目がどこか迷いを帯びている。,0
,0,1036,0,0,0,0,0,0,Cat,4,2,4,アリス,「……あ、すみません店長。掃除に行ってきます……。」,0
,0,1037,0,0,0,0,0,0,0,0,0,4,,清掃室へ向かうアリスの背中を見送りながら、俺の胸にはさらなる疑問が生まれた。,0
,0,1038,0,0,0,0,0,0,0,0,0,4,,「この子、一体どんな過去を背負っているんだ……？」,0
